full_text,generated
소소한 재미와 잔잔한 감동. 2시간반동안 정말 행복했습니다... 우마서먼의 서정적이면서 간절한 연기에도 짧은시간이었지만 감동했습니다.,0
작지만 의미 있는 즐거움과 깊은 감동이 있었습니다. 두 시간 반 동안 정말 기뻤어요... 우마 서먼의 섬세하고 진정성 있는 연기에 짧은 시간이었음에도 큰 감명을 받았습니다.,1
90년대초반영화같은 촌스러운스토리 어색한특수효과 잘못된한국어사용허점투성이영화,0
"90년대 초반의 영화처럼 느껴지는 유치한 이야기와 어색한 특수 효과, 그리고 잘못된 한국어 표현이 가득한 영화입니다.",1
리갈하이부터 각키 팬이라 리갈하이 삼각김밥머리만 보다가 연공때가 레전드라고 해서 봤다 짐까지본 리갈하이 마이보스마이히어로 유괴같은건... 다 러브신이 거의 없었던유이 첨으로 본 유이 러브신인데 강간이나 당하고 유산이나 하고 실망을 넘어서 절망,0
"리갈하이를 시작으로 각키의 팬이 되었고, 리갈하이의 삼각김밥머리 장면만 자주 봤다. 연공이 레전드라고 들었기에 영화를 시청했다. 짐을 포함해 리갈하이, 마이 보스 마이 히어로 같은 작품도 다 보았고, 유괴 같은 장르도 관심이 가지만, 이번에 유이의 러브신은 처음 접했다. 그런데 강간당하고 유산을 겪는 내용에 실망을 넘어 절망하기까지 했다.",1
어렸을때 재미있게 봤던 향수에 취해 오랜만에 다시 봤지만1995년에 만들어진 영화치고 지금 봐도 재미있는 명작 영화다.,0
"어릴 적에 재밌게 감상했던 향수라는 영화를 오랜만에 다시 보게 되었는데, 1995년에 제작된 영화임에도 불구하고 여전히 매력적인 명작으로 느껴졌다.",1
작붕 오짐 이건 모독이야ㅠㅠㅠㅠ 이번 극장판은 상처만 남음,0
작화가 너무 형편없어서 실망스럽습니다ㅠㅠㅠㅠ 이번 영화는 여러모로 아쉬움만 남겼어요.,1
시작은 좋았는데... 이런걸 뭐 영화라고...........휴...,0
처음에는 좋았지만... 이걸 영화라고 할 수 있을까요......... 어느 순간부터 실망이 커졌어요...,1
시즌 1도 재밌긴 했지만 시즌이 더 해 갈수록 더 재밌어진다. 주인공과 주역배우들에게 이렇게 애정이 남는건 하우스 이후로 처음이다.,0
시즌 1도 흥미로웠지만 시간이 지날수록 더 재미있어지는 것 같다. 주인공과 주요 배우들에게 이렇게 애정이 느껴지는 건 하우스 이후로 처음이다.,1
"해몽을 봐야 꿈의 의미를 알 수 있는 영화, 지루.. -_-",0
"꿈의 의미를 이해하려면 해몽이 필요하다는 내용의 영화, 정말 지루했다.. -_-",1
4점은 처음 줘본다..카메라멘 진짜 짜증나..쓸때없이..,0
처음으로 4점을 준다.. 카메라맨이 정말 짜증나.. 불필요하게 방해를 해.,1
돌아다니며 1점 주는 애들 때문에 UP 차원에서 10점~,0
다닌 후 1점을 주는 사람들 때문에 UP 차원에서 10점을 줍니다~,1
"화려한영상,ost,신명나는춤판,배우들대사가여운을주는명품드라마",0
"눈부신 영상미와 매력적인 OST, 흥겨운 춤의 향연, 그리고 배우들의 대사는 깊은 여운을 남기는 훌륭한 드라마입니다.",1
기자들 평점봐라 제발 니들은 영화 평점 달지마라 쓰레기들 ㅉㅉ,0
"언론의 평가를 바라보세요. 제발 영화에 점수를 매기지 말아주세요, 실망스럽습니다.",1
"히어로라고 전부 초능력이있다? 절대! 히어로영화를 현실적으로 만들어냈다.즐기고 유쾌하게, 액션은 화끈! 유머러스한 분위기까지!누구나 히어로가 될수있다. 무엇이든,어떤일을하든,우리가 보는 주변 모두는 진짜슈퍼히어로이다.클레이모레츠의성장기같은영화.",0
모든 히어로가 초능력을 가진 것은 아니다! 이 영화는 히어로를 현실감 있게 그려냈다. 재미있고 즐거운 분위기 속에서 액션은 정말 박진감 넘친다! 유머가 넘치는 감정도 느껴진다! 누구나 히어로가 될 수 있는 가능성을 보여준다. 우리가 일상에서 보는 모든 일과 주변 인물들 모두가 진정한 슈퍼히어로라는 메시지를 담고 있다. 클레이모레츠의 성장 과정을 따라가는 듯한 작품이다.,1
박중필은 그냥 류승범 자체인거 같이 느껴진다ㅋㅋ 양아치 연기가 너무 자연스러워.,0
박중필은 마치 류승범 그 자체인 것 같아요ㅋㅋ 정말 양아치 연기가 너무 자연스럽습니다.,1
아직도 머릿속에 생생한 액션...최고중에 쵝오!!!!!!!!,0
아직도 머릿속에 생생하게 남아있는 액션 장면들... 정말 최고 중의 최고!!!!,1
난 이거랑 늑대소년 둘 다 짱인거같다늑대소년은 내가 처음으로 소장 하고싶었둔 영화,0
저는 이 영화와 늑대소년 둘 다 훌륭하다고 생각해요. 늑대소년은 제가 처음으로 소장하고 싶었던 영화였어요.,1
허각이요.. 역시 가수는 노래를 잘해야되죠.. 비주얼보다 노래 실력이 최고인...허각,0
"허각은 정말로, 가수는 노래를 잘 부르는 것이 가장 중요하죠. 외모보다 그의 뛰어난 음악적 재능이 더욱 빛을 발합니다... 허각.",1
정말좋아요..보는동안 제가 여행하는기분?이었어요감사합니다,0
정말 좋았어요..영화를 보는 내내 제가 여행을 떠나는 느낌이었답니다. 감사드립니다!,1
"이 영화에서 주인공들은 잠을 안 자려고 갖은 노력을 하는데, 나도 그랬다.",0
"이 영화의 주인공들은 잠을 자지 않기 위해 온갖 애를 쓰는데, 나 또한 같은 경험을 했다.",1
영화관에서 봤는데 배우들 연기나 연출은 괜찬앗지만 스토리 자체가 말이 안되고 재미없고 짜증낫음,0
"영화관에서 관람했는데, 출연진의 연기와 연출은 수준 있었지만, 스토리가 전개되는 방식이 어색하고 재미가 없어서 불만스러웠습니다.",1
"내용도 어처구니 없긴한데다가,,, 뭐 설정은 그렇다 치더라도 이건뭐 씹노잼이자너 야 내 시간 돌려도",0
"내용이 정말 황당하긴 한데, 설정은 그렇다고 넘기더라도 이건 진짜 재미가 없는 것 같아. 내 시간을 돌려줘!",1
사회비판 하려는건 알겠는데 지루하고 그 방식이 진부한듯..매번 거기서 거기,0
"사회에 대한 비판을 하려는 의도는 이해하지만, 내용이 너무 지루하고 접근 방식이 껍데기 같은 것 같아요. 항상 비슷한 패턴을 반복하는 것 같아요.",1
레드 쏘냐가 불발되는 바람에 마녀로 출연한 로즈 맥고완을 보고 있자면 배우도 운때라는 생각이 든다. 아놀드 슈워제네거보다 연기가 부드러운 제이슨 모모아를 볼때도 같은생각.,0
레드 쏘냐 프로젝트가 취소되면서 마녀 역할을 맡은 로즈 맥고완을 보게 되면 배우의 운도 중요하다는 생각이 들곤 한다. 또한 아놀드 슈워제네거보다 훨씬 자연스러운 연기를 보여주는 제이슨 모모아를 볼 때에도 마찬가지의 느낌을 받는다.,1
"러닝타임의 123분..?4편을 편집해서 나오나보군요..TV드라마 4부작인것으로 알고 있었는데..정말 집중하면서 보게되고 , 독일의 또 다른 관점의 전쟁의 실상 영화라 할수 있죠. 정말 추천드리고 싶은 영화?(드라마입니다)",0
"상영 시간이 123분이라니..? 아마도 4편을 편집해서 나온 것 같네요. 원래 TV 드라마로 4부작인 줄 알았는데, 정말 집중해서 볼 수 있는 작품입니다. 독일의 새로운 시각에서 바라본 전쟁의 현실을 다룬 영화라고 할 수 있죠. 꼭 추천하고 싶은 영화입니다(드라마입니다)!",1
내가본 가장완벽산 시나리오 세계관을 가진 완벽한 영화 터미네이더도 이보단 못할듯3편이 이만힌 영회는 없다 진찌미래는 이럴지도미래의 사람들드 이렇게 할듯,0
"내가 관람한 영화 중에서 가장 뛰어난 시나리오와 세계관을 가진 작품은 터미네이터이지만, 이 영화조차 그에 미치지 못할 것 같습니다. 3편이 이정도로 훌륭한 영화는 찾기 힘들 것 같네요. 정말 미래는 이런 모습일지도 모르고, 미래의 사람들도 이렇게 행동할 것 같아요.",1
쓰다. 지독스럽게 쓴 영화다. 하지만 그 끝은 인간이라 아름답다.,0
"쓰여진 방식이 몹시 형편없는 영화였지만, 결국 그 결말에서는 인간의 아름다움이 드러난다.",1
아마 25명중2명은영화관에서커플이떡칠려고 가장자리없는영화가이영화여서일거임,0
아마도 이 영화는 25명 중 2명이 영화관에서 데이트를 즐길 수 있는 커플 영화일 것 같아.,1
영화보다가 연기때문에 도중에 때려친 영화는 이게 처음이다. 니가 짱먹어라,0
영화를 보다가 연기가 너무 불만족스러워서 중간에 끊은 건 이번이 처음이다. 니가 최고다.,1
기네스 팰트로우의 우아한 섹시미. 그러나 내용은 지루함.,0
"기네스 팰트로우의 고상한 섹시함이 돋보이지만, 이야기 전개는 다소 따분한 느낌이 든다.",1
반전이 예측 가능했다고 ?? 당신들은 고양이 따위가 반전이라고 생각하는건가 ??,0
반전이 예상 가능하다고요? 여러분은 고양이가 반전이라고 판단한 건가요?,1
"영화 갈피를 못잡겠다..코미디 가벼움에 비해 무거운 소재 제목보고 영화 보면 김치찌개 기대하고 시켰는데 된장찌개 나온 기분,",0
"이 영화는 정말 편안하지 않네요.. 코미디는 가볍게 흘러가는데, 다루고 있는 주제가 너무 무거워서 제목을 보고 기대했던 재미와는 거리가 멀었습니다. 마치 김치찌개를 주문했는데, 된장찌개가 나오는 기분이었습니다.",1
억지 공포감을 자내기엔 너무나 턱없이 부족한 각본과 감독의 재능.,0
억지로 공포를 조성하기에는 각본과 감독의 능력이 너무나도 부족하다.,1
"아, 홍수현 연기 진짜 더럽게 못한다. 지금 저게 연기야? 진짜 초등학교 연극반 애들도 저거보다 잘하겠다...ㅠㅠ 홍수현 연기 때문에 거슬려서 영화에 몰입이 전혀 안된다...ㅠㅠ 진짜 홍수현 연기...는 10점 만점에 0점감이다...",0
"아, 홍수현의 연기가 정말 형편없다. 저게 과연 연기라고 할 수 있을까? 초등학생 어리둥절한 연극반 학생들이 하는 것보다 나은 것 같다...ㅠㅠ 홍수현의 연기가 너무 신경 쓰여서 영화의 몰입이 전혀 안 된다...ㅠㅠ 진짜로 홍수현의 연기는 10점 만점에 0점 정도다...",1
오시이가 돈 못버는 이유를 알 듯 싶다. 난해한 것은 쉽게 설명하지 못하는 OO일 뿐,0
오시이가 왜 돈을 벌지 못하는지 이해할 것 같다. 어려운 것을 간단히 설명할 수 없는 OO에 불과하다.,1
브룩쉴즈 예쁨. 그못지않게 영화에 나오는 풍경들이 예쁨. 자연 속 환상을 그린 아름다운 영화임.,0
브룩쉴즈의 아름다움이 돋보인다. 또한 영화 속 풍경들도 매우 매력적이다. 자연을 배경으로 한 환상적인 내용을 담고 있는 멋진 작품이다.,1
"캐스팅 굿. 크리스토퍼 아저씨 완소,히어로즈의 히로도 카메오로. 내용도 나름 웃겼음",0
"출연진이 훌륭했어요. 크리스토퍼 아저씨는 정말 마음에 들었고, 히어로즈의 히로도 카메오로 등장했네요. 줄거리도 무척 재밌었습니다.",1
성숙한 영혼이 안내하는 올바른 인생길...종교를 떠나 아름답다...,0
성숙한 정신이 이끄는 바른 삶의 여정...종교를 초월한 아름다움...,1
처음부터 끝까지 남주인공과 여주인공의 대화로 이어진다는게 되게 참신했다. 감정이입을 하게 되는 아름다운 영화,0
영화 전반에 걸쳐 남자 주인공과 여자 주인공의 대화가 이어지는 점이 정말 신선하게 느껴졌다. 감정적으로 몰입하게 만드는 멋진 작품이었다.,1
곽현화의 노출장면이 별로 없어 실망! 하나경보단 곽현화가 더 보구싶었는뎅...,0
곽현화의 출연 장면이 많이 부족해서 아쉬웠어요! 하나경보다는 곽현화의 모습이 더 보고 싶었는데...,1
철없는 어른이 철들어 가는 훈훈한 영화 우리는 모두 형제 자매 ㅋ,0
"철이 없는 어른이 성장하는 따뜻한 이야기, '우리는 모두 형제 자매'.",1
"예전에 개봉 했을때 영화관 가서 봤었는데 , 그당시에 영화 보다가 잠들었었음 .. 처음으로 보다가 잠든 영화 .. 진짜 노잼 .. 1점도 아까움",0
"예전에 이 영화가 개봉했을 때 극장에서 관람했었는데, 그 자리에서 잠이 들었던 기억이 나. 처음으로 영화 보다가 잠이 들었어. 정말 재미가 없었어... 1점조차 아까운 영화야.",1
정말 최고의 영화..! 정말 버지니아 울프 연기가 너무 좋아요..!,0
정말 환상적인 영화예요..! 버지니아 울프의 연기가 정말 마음에 들어요..! ,1
불륜을 사랑으로 정당화 하다니 ㅡㅡ? 불륜 조장 드라마 짜증!!,0
불륜을 사랑이라고 포장하다니 정말 어이없네요 ㅡㅡ? 불륜을 조장하는 드라마라서 짜증이 밀려옵니다!!,1
"1959 년 작 윌리엄 와일러의 벤허와, 2014년에 개봉하게될 대런 아로노프스키 노아.. 성경영화라 쓰고 예술영화라 읽는다. 감히 종교로 시비걸지 못할 클래스.",0
"1959년에 출시된 윌리엄 와일러의 '벤허'와, 2014년에 공개될 대런 아로노프스키의 '노아'.. 종교를 소재로 한 영화라서 예술 영화로도 해석될 수 있다. 감히 종교에 대해 논쟁할 수 없는 수준이다.",1
우리는 누군가에게 위로가 될 수도 위로가 되어 줄 수도 있는 존재입니다.,0
